Year,FIPS,Crop,WaterManagement,yield_kgHa,yield_kcalHa,yield_kgHa_detrended,yield_kcalHa_detrended,management_records
2018,20197,Soybeans,Irrigated,3604.651729351618,12962.32761874842,3745.8787560612896,13470.180006796398,2
2019,20197,Soybeans,Irrigated,3725.703466531336,13397.629665646686,3840.03010720107,13808.74826549505,2
2020,20197,Soybeans,Irrigated,4304.061766389991,15477.406111938408,4398.213117529773,15815.974370637065,2
2021,20197,Soybeans,Irrigated,4310.786862899975,15501.589558988311,4371.312731489835,15719.240582437444,2
1990,20197,Soybeans,Non-Irrigated,2125.1304971550585,7641.96926776959,2669.8633144637915,9600.828478811794,2
1991,20197,Soybeans,Non-Irrigated,1755.2501891059185,6311.879680024883,2185.656365744918,7859.620291218723,2
1992,20197,Soybeans,Non-Irrigated,2582.437059833995,9286.443667163046,3194.420842242572,11487.13734870429,2
1993,20197,Soybeans,Non-Irrigated,2185.656365744918,7859.620291218723,2683.31350748376,9649.1953729116,2
1994,20197,Soybeans,Non-Irrigated,2447.9351296343075,8802.77472616497,2979.217753923072,10713.267043107367,2
1995,20197,Soybeans,Non-Irrigated,1802.325864675809,6481.163809374209,2178.931269234933,7835.436844168819,2
1996,20197,Soybeans,Non-Irrigated,2837.990727213401,10205.41465505939,3402.898834052087,12236.824207251304,2
1997,20197,Soybeans,Non-Irrigated,2595.8872528539637,9334.810561262851,3093.5443945928064,11124.385642955733,2
1998,20197,Soybeans,Non-Irrigated,2152.0308831949956,7738.703055969204,2542.0864807740886,9141.342984863622,2
1999,20197,Soybeans,Non-Irrigated,1930.1026983655115,6940.649303322381,2266.35752386473,8149.821655817569,2
2000,20197,Soybeans,Non-Irrigated,1002.03937998767,3603.3336104356617,1170.166792737279,4207.919786683255,2
2001,20197,Soybeans,Non-Irrigated,2515.186094734151,9044.609196664009,2911.9667888232284,10471.43257260833,2
2002,20197,Soybeans,Non-Irrigated,1634.1984519261998,5876.577633126614,1876.301926285637,6747.18172692315,2
2003,20197,Soybeans,Non-Irrigated,1271.0432403870443,4570.671492431811,1452.620846156622,5223.624562779213,2
2004,20197,Soybeans,Non-Irrigated,3221.321228282509,11583.871136903905,3651.727404921508,13131.611748097745,2
2005,20197,Soybeans,Non-Irrigated,2716.938990033682,9770.11260816112,3053.1938155329,10979.284960656309,2
2006,20197,Soybeans,Non-Irrigated,2367.2339715144954,8512.573361566125,2642.9629284238536,9504.094690612175,2
2007,20197,Soybeans,Non-Irrigated,2178.931269234933,7835.436844168819,2414.3096470843857,8681.85749091545,2
2008,20197,Soybeans,Non-Irrigated,2817.8154376834473,10132.864313909677,3106.994587612775,11172.75253705554,2
2009,20197,Soybeans,Non-Irrigated,3261.6718073424154,11728.971819203323,3571.026246801696,12841.410383498898,2
2010,20197,Soybeans,Non-Irrigated,1936.827794875496,6964.832750372284,2104.9552076251052,7569.418926619878,2
2011,20197,Soybeans,Non-Irrigated,1351.744398506857,4860.8728570306575,1459.3459426666063,5247.808009829117,2
2012,20197,Soybeans,Non-Irrigated,1519.8718112564657,5465.459033278251,1627.4733554162156,5852.394186076711,2
2013,20197,Soybeans,Non-Irrigated,2602.612349363948,9358.994008312757,2770.7397621135574,9963.580184560353,2
2014,20197,Soybeans,Non-Irrigated,2158.7559797049803,7762.886503019109,2286.532813394683,8222.37199696728,2
2015,20197,Soybeans,Non-Irrigated,2568.986866814026,9238.076773063238,2703.488797013714,9721.745714061317,2
2016,20197,Soybeans,Non-Irrigated,3308.747482912306,11898.255948552653,3456.6996061319614,12430.291783650531,2
2017,20197,Soybeans,Non-Irrigated,2831.2656307034163,10181.231208009483,2938.8671748631664,10568.166360807949,2
2018,20197,Soybeans,Non-Irrigated,2299.983006414652,8270.738891067087,2373.959068024479,8536.756808616028,2
2019,20197,Soybeans,Non-Irrigated,2918.6918853332127,10495.616019658231,2992.6679469430405,10761.633937207174,2
2020,20197,Soybeans,Non-Irrigated,2764.0146656035727,9939.396737510448,2817.8154376834473,10132.864313909677,2
2021,20197,Soybeans,Non-Irrigated,2878.341306273306,10350.51533735881,2911.9667888232284,10471.43257260833,2
1990,20209,Soybeans,Irrigated,2737.114279563635,9842.662949310832,4431.8386000796945,15936.891605886582,2
1991,20209,Soybeans,Irrigated,2360.508875004511,8488.389914516221,3752.603852571274,13494.3634538463,2
1992,20209,Soybeans,Irrigated,3059.918912042884,11003.468407706212,4774.818522088896,17170.24740543167,2
1993,20209,Soybeans,Irrigated,1392.0949775667627,5005.973539330079,2131.8555936650423,7666.152714819493,2
1994,20209,Soybeans,Irrigated,3396.1737375421026,12212.6407602014,5117.798444098099,18403.603204976764,2
1995,20209,Soybeans,Irrigated,2239.4571378247924,8053.087867617954,3315.47257942229,11922.439395602554,2
1996,20209,Soybeans,Irrigated,2790.91505164351,10036.130525710065,4061.9582920305543,14606.802018141874,2
1997,20209,Soybeans,Irrigated,2992.6679469430405,10761.633937207174,4283.886476860039,15404.8557707887,2
1998,20209,Soybeans,Irrigated,2750.5644725836037,9891.02984341064,3873.655589750992,13929.665500744568,2
1999,20209,Soybeans,Irrigated,2737.114279563635,9842.662949310832,3792.95443163118,13639.464136145723,2
2000,20209,Soybeans,Irrigated,2427.7598401043547,8730.224385015259,3308.747482912306,11898.255948552653,2
2001,20209,Soybeans,Irrigated,2925.416981843197,10519.799466708137,3927.456361830867,14123.1330771438,2
2002,20209,Soybeans,Irrigated,2562.261770304042,9213.893326013334,3389.4486410321183,12188.457313151495,2
2003,20209,Soybeans,Irrigated,2367.2339715144954,8512.573361566125,3080.0942015728374,11076.018748855924,2
2004,20209,Soybeans,Irrigated,3342.3729654622275,12019.17318380217,4283.886476860039,15404.8557707887,2
2005,20209,Soybeans,Irrigated,3080.0942015728374,11076.018748855924,3893.830879280945,14002.215841894278,2
2006,20209,Soybeans,Irrigated,3039.7436225129313,10930.918066556502,3786.229335121195,13615.28068909582,2
2007,20209,Soybeans,Irrigated,3073.3691050628536,11051.835301806022,3772.779142101227,13566.913794996011,2
2008,20209,Soybeans,Irrigated,2683.31350748376,9649.1953729116,3248.2216143224464,11680.604925103518,2
2009,20209,Soybeans,Irrigated,3261.6718073424154,11728.971819203323,3893.830879280945,14002.215841894278,2
2010,20209,Soybeans,Irrigated,3006.11813996301,10810.000831306985,3537.4007642517745,12720.49314824938,2
2011,20209,Soybeans,Irrigated,2911.9667888232284,10471.43257260833,3382.7235445221336,12164.273866101592,2
2012,20209,Soybeans,Irrigated,2764.0146656035727,9939.396737510448,3167.5204562026343,11390.403560504674,2
2013,20209,Soybeans,Irrigated,3483.599992171899,12527.02557185015,3940.906554850835,14171.499971243606,2
2014,20209,Soybeans,Irrigated,3745.8787560612896,13470.180006796398,4183.010029210273,15042.104065040145,2
2015,20209,Soybeans,Irrigated,3470.149799151931,12478.658677750343,3826.579914181101,13760.38137139524,2
2016,20209,Soybeans,Irrigated,3826.579914181101,13760.38137139524,4162.83473968032,14969.55372389043,2
2017,20209,Soybeans,Irrigated,4048.5080990105857,14558.435124042067,4351.137441959882,15646.690241287735,2
2018,20209,Soybeans,Irrigated,3833.3050106910864,13784.564818445147,4068.683388540539,14630.98546519178,2
2019,20209,Soybeans,Irrigated,3611.3768258616024,12986.511065798322,3786.229335121195,13615.28068909582,2
2020,20209,Soybeans,Irrigated,3813.129721161133,13712.014477295435,3954.3567478708046,14219.866865343414,2
2021,20209,Soybeans,Irrigated,3893.830879280945,14002.215841894278,3987.982230420726,14340.784100592931,2
1990,20209,Soybeans,Non-Irrigated,2468.1104191642607,8875.325067314681,3308.747482912306,11898.255948552653,2
1991,20209,Soybeans,Non-Irrigated,2252.907330844761,8101.45476171776,2985.9428504330563,10737.450490157273,2
1992,20209,Soybeans,Non-Irrigated,2851.440920233369,10253.781549159195,3745.8787560612896,13470.180006796398,2
1993,20209,Soybeans,Non-Irrigated,1775.4254786358715,6384.430021174594,2306.7081029246356,8294.92233811699,2
1994,20209,Soybeans,Non-Irrigated,3073.3691050628536,11051.835301806022,3954.3567478708046,14219.866865343414,2
1995,20209,Soybeans,Non-Irrigated,2118.4054006450738,7617.785820719685,2696.7637005037295,9697.562267011412,2
1996,20209,Soybeans,Non-Irrigated,2959.042464393119,10640.716701957655,3732.428563041321,13421.813112696587,2
1997,20209,Soybeans,Non-Irrigated,2716.938990033682,9770.11260816112,3396.1737375421026,12212.6407602014,2
1998,20209,Soybeans,Non-Irrigated,2616.0625423839165,9407.360902412564,3234.7714213024783,11632.238031003712,2
1999,20209,Soybeans,Non-Irrigated,2542.0864807740886,9141.342984863622,3113.719684122759,11196.935984105445,2
2000,20209,Soybeans,Non-Irrigated,2434.484936614339,8754.407832065162,2959.042464393119,10640.716701957655,2
2001,20209,Soybeans,Non-Irrigated,2837.990727213401,10205.41465505939,3416.349027072056,12285.191101351113,2
2002,20209,Soybeans,Non-Irrigated,2474.835515674245,8899.508514364585,2952.317367883135,10616.533254907754,2
2003,20209,Soybeans,Non-Irrigated,1580.397679846325,5683.110056727385,1869.5768297756529,6722.998279873247,2
2004,20209,Soybeans,Non-Irrigated,3221.321228282509,11583.871136903905,3772.779142101227,13566.913794996011,2
2005,20209,Soybeans,Non-Irrigated,3113.719684122759,11196.935984105445,3611.3768258616024,12986.511065798322,2
2006,20209,Soybeans,Non-Irrigated,2743.8393760736194,9866.846396360736,3154.0702631826653,11342.036666404863,2
2007,20209,Soybeans,Non-Irrigated,2649.6880249338387,9528.278137662084,3019.5683329829785,10858.367725406792,2
2008,20209,Soybeans,Non-Irrigated,2723.6640865436666,9794.296055211023,3080.0942015728374,11076.018748855924,2
2009,20209,Soybeans,Non-Irrigated,3268.3969038523996,11753.155266253229,3665.177597941477,13179.978642197551,2
2010,20209,Soybeans,Non-Irrigated,2905.241692313244,10447.249125558426,3228.046324792494,11608.054583953808,2
2011,20209,Soybeans,Non-Irrigated,2595.8872528539637,9334.810561262851,2858.166016743354,10277.9649962091,2
2012,20209,Soybeans,Non-Irrigated,2017.5289529953084,7255.034114971129,2205.8316552748706,7932.170632368435,2
2013,20209,Soybeans,Non-Irrigated,2750.5644725836037,9891.02984341064,2979.217753923072,10713.267043107367,2
2014,20209,Soybeans,Non-Irrigated,3382.7235445221336,12164.273866101592,3631.552115391555,13059.061406948033,2
2015,20209,Soybeans,Non-Irrigated,2952.317367883135,10616.533254907754,3147.345166672681,11317.853219354962,2
2016,20209,Soybeans,Non-Irrigated,3268.3969038523996,11753.155266253229,3456.6996061319614,12430.291783650531,2
2017,20209,Soybeans,Non-Irrigated,3214.5961317725246,11559.687689854,3369.2733515021655,12115.906972001789,2
2018,20209,Soybeans,Non-Irrigated,2885.0664027832913,10374.698784408716,2999.3930434530257,10785.81738425708,2
2019,20209,Soybeans,Non-Irrigated,3409.623930562071,12261.007654301207,3517.225474721821,12647.942807099667,2
2020,20209,Soybeans,Non-Irrigated,3254.946710832431,11704.788372153422,3328.922772442259,11970.806289702365,2
2021,20209,Soybeans,Non-Irrigated,3187.6957457325875,11462.953901654386,3234.7714213024783,11632.238031003712,2
2022,20005,Corn,Irrigated,13174.946981106414,47179.48513934207,13532.72305443803,48460.68125794259,2
2022,20005,Corn,Non-Irrigated,9038.553431535604,32367.059838329,9283.347586973028,33243.667708950416,2
2022,20013,Corn,Irrigated,14681.372553029016,52573.99511239691,15189.791183552892,54394.64222830291,2
2022,20013,Corn,Non-Irrigated,11580.646584154994,41470.29541785904,11932.145884270269,42729.01441157183,2
2022,20045,Corn,Irrigated,11009.460221467674,39424.87705307574,11053.397633982084,39582.21692728984,2
2022,20045,Corn,Non-Irrigated,6804.022166517081,24365.20337829767,6923.28085762762,24792.26875116451,2
2022,20061,Corn,Irrigated,11775.226553861665,42167.08628937862,12032.574255731774,43088.64840977548,2
2022,20061,Corn,Non-Irrigated,8718.437997502053,31220.72646905485,8831.419915396247,31625.31471703396,2
2022,20085,Corn,Irrigated,12114.17230754425,43380.85103331596,12365.243236198015,44279.93602882509,2
2022,20085,Corn,Non-Irrigated,7550.9581792620365,27039.98123993735,7732.9846025360175,27691.817861681477,2
2022,20087,Corn,Irrigated,11229.147284039722,40211.576424146246,11442.557573395425,40975.79867032901,2
2022,20087,Corn,Non-Irrigated,8379.492243819468,30006.961725117515,8567.795440309792,30681.275471749366,2
2022,20091,Corn,Irrigated,6000.595194825027,21488.13139266842,6107.300339502878,21870.242515759808,2
2022,20091,Corn,Non-Irrigated,6000.595194825027,21488.13139266842,6107.300339502878,21870.242515759808,2
2022,20103,Corn,Irrigated,12176.940039707692,43605.622282193246,12421.734195145113,44482.23015281465,2
2022,20103,Corn,Non-Irrigated,7927.564572242687,28388.60873320106,8115.867768733013,29062.92247983292,2
2022,20117,Corn,Irrigated,13350.69663116405,47808.84463619846,13739.856570577387,49202.42637923763,2
2022,20117,Corn,Non-Irrigated,9333.56177270378,33423.48470805224,9565.802381708516,34255.138328898196,2
2022,20127,Corn,Irrigated,11599.476903804029,41537.726792522226,11850.547832457794,42436.81178803136,2
2022,20127,Corn,Non-Irrigated,5441.962378570396,19487.66727766059,5529.837203599213,19802.347026088784,2
2022,20131,Corn,Irrigated,14442.855170807936,51719.86436666322,14794.354470923208,52978.58336037601,2
2022,20131,Corn,Non-Irrigated,10105.604878314114,36188.17106924284,10394.336446265948,37222.11881407835,2
2022,20139,Corn,Irrigated,11549.262718073272,41357.90979342039,11787.780100294352,42212.04053915408,2
2022,20139,Corn,Non-Irrigated,6270.496443127827,22454.64776284075,7450.529807800531,26680.3472417337,2
2022,20149,Corn,Irrigated,12220.8774522221,43762.96215640734,12478.225154092212,44684.52427680421,2
2022,20149,Corn,Non-Irrigated,8881.634101127001,31805.13171613579,9082.490844050011,32524.399712543094,2
2022,20161,Corn,Irrigated,11637.137543102092,41672.58954184859,11888.20847175586,42571.67453735773,2
2022,20161,Corn,Non-Irrigated,8517.58125457904,30501.45847264754,8749.821863583773,31333.11209349349,2
2022,20177,Corn,Irrigated,10927.8621696552,39132.67442953527,11109.88859292918,39784.5110512794,2
2022,20177,Corn,Non-Irrigated,7368.931755988056,26388.14461819323,8140.974861598388,29152.830979383827,2
2022,20197,Corn,Irrigated,11561.816264505962,41402.86404319585,11806.610419943385,42279.47191381726,2
2022,20197,Corn,Non-Irrigated,7594.895591776446,27197.321114151455,7732.9846025360175,27691.817861681477,2
2022,20209,Corn,Irrigated,6082.193246637501,21780.33401620889,6188.8983913153515,22162.445139300275,2
2022,20209,Corn,Non-Irrigated,6082.193246637501,21780.33401620889,6188.8983913153515,22162.445139300275,2
2022,20005,Soybeans,Irrigated,4431.8386000796945,15936.891605886582,4559.615433769397,16396.377099834754,2
2022,20005,Soybeans,Non-Irrigated,2945.5922713731497,10592.349807857849,3033.018526002947,10906.734619506598,2
2022,20013,Soybeans,Irrigated,3449.974509621977,12406.10833660063,3550.850957271743,12768.860042349188,2
2022,20013,Soybeans,Non-Irrigated,3449.974509621977,12406.10833660063,3550.850957271743,12768.860042349188,2
2022,20045,Soybeans,Irrigated,3826.579914181101,13760.38137139524,3914.0061688108985,14074.766183043992,2
2022,20045,Soybeans,Non-Irrigated,2299.983006414652,8270.738891067087,2347.058681984542,8440.023020416413,2
2022,20061,Soybeans,Irrigated,3645.002308411524,13107.42830104784,3712.253273511368,13349.26277154688,2
2022,20061,Soybeans,Non-Irrigated,2131.8555936650423,7666.152714819493,2178.931269234933,7835.436844168819,2
2022,20085,Soybeans,Irrigated,3779.5042386112113,13591.097242045917,3813.129721161133,13712.014477295435,2
2022,20085,Soybeans,Non-Irrigated,2273.082620374714,8174.005102867472,2326.8833924545893,8367.472679266702,2
2022,20087,Soybeans,Irrigated,2642.9629284238536,9504.094690612175,2710.2138935236976,9745.929161111217,2
2022,20087,Soybeans,Non-Irrigated,2642.9629284238536,9504.094690612175,2710.2138935236976,9745.929161111217,2
2022,20091,Soybeans,Irrigated,3732.428563041321,13421.813112696587,3833.3050106910864,13784.564818445147,2
2022,20091,Soybeans,Non-Irrigated,1943.5528913854805,6989.016197422187,1977.1783739354023,7109.933432671707,2
2022,20103,Soybeans,Irrigated,3994.70732693071,14364.967547642837,4082.133581560507,14679.352359291586,2
2022,20103,Soybeans,Non-Irrigated,2495.0108052041983,8972.058855514297,2582.437059833995,9286.443667163046,2
2022,20117,Soybeans,Irrigated,4183.010029210273,15042.104065040145,4270.43628384007,15356.488876688893,2
2022,20117,Soybeans,Non-Irrigated,2508.460998224167,9020.425749614104,2548.811577284073,9165.526431913526,2
2022,20127,Soybeans,Irrigated,3692.0779839814145,13276.712430397169,3752.603852571274,13494.3634538463,2
2022,20127,Soybeans,Non-Irrigated,1728.3498030659807,6215.1458918252665,1761.9752856159023,6336.063127074785,2
2022,20131,Soybeans,Irrigated,2616.0625423839165,9407.360902412564,2676.588410973776,9625.011925861698,2
2022,20131,Soybeans,Non-Irrigated,2616.0625423839165,9407.360902412564,2676.588410973776,9625.011925861698,2
2022,20139,Soybeans,Irrigated,3685.3528874714298,13252.528983347262,3739.1536595513057,13445.996559746494,2
2022,20139,Soybeans,Non-Irrigated,1647.6486449461684,5924.944527226422,1681.2741274960904,6045.861762475941,2
2022,20149,Soybeans,Irrigated,2212.556751784855,7956.354079418338,2246.1822343347767,8077.271314667857,2
2022,20149,Soybeans,Non-Irrigated,2212.556751784855,7956.354079418338,2246.1822343347767,8077.271314667857,2
2022,20161,Soybeans,Irrigated,3638.277211901539,13083.244853997936,3698.8030804913983,13300.89587744707,2
2022,20161,Soybeans,Non-Irrigated,2178.931269234933,7835.436844168819,2219.281848294839,7980.537526468242,2
2022,20177,Soybeans,Irrigated,3813.129721161133,13712.014477295435,3887.105782770961,13978.032394844377,2
2022,20177,Soybeans,Non-Irrigated,2286.532813394683,8222.37199696728,2320.158295944605,8343.289232216799,2
