Year,FIPS,spatial_scale,LandCover,area_m2,area_ha,area_prc,LandCoverGroup,Crop,irrigation_WaterUse_m,n_pdiv,fertilizer_kgHa,fertilizer_kgCrop,precip_m,precip_m_avg,tmin_C_avg,tmax_C_avg
2020,20085,county,Developed,69639300,6963.93,4.0947534532630705,developed,NA,NA,NA,NA,NA,0.9058911565171213,0.07549092970976011,5.911202605024781,18.533856557556312
2020,20085,county,Double Crop,265500,26.55,0.01561125746297486,all cult,NA,NA,NA,NA,NA,0.9058911565171213,0.07549092970976011,5.911202605024781,18.533856557556312
2020,20085,county,Grass/Pasture/Shrubland,810441900,81044.19,47.65354862403964,grassPastureHay,NA,NA,NA,NA,NA,0.9058911565171213,0.07549092970976011,5.911202605024781,18.533856557556312
2020,20085,county,Other Crops,139279500,13927.95,8.189559826042963,all cult,NA,NA,NA,NA,NA,0.9058911565171213,0.07549092970976011,5.911202605024781,18.533856557556312
2020,20085,county,Sorghum,7557300,755.73,0.4443651827681352,all cult,Sorghum,NA,NA,112,84641.76000000001,0.9058911565171213,0.07549092970976011,5.911202605024781,18.533856557556312
2020,20085,county,Soybeans,215782200,21578.22,12.68787751460314,all cult,Soybeans,NA,NA,56,1208380.32,0.9058911565171213,0.07549092970976011,5.911202605024781,18.533856557556312
2020,20085,county,Wheat,4280400,428.04,0.2516852220132489,all cult,Wheat,NA,NA,89,38095.560000000005,0.9058911565171213,0.07549092970976011,5.911202605024781,18.533856557556312
2020,20087,county,Corn,186735600,18673.56,12.9938432614995,all cult,Corn,0.07330388513400811,26,250,4668390,0.9486313042583673,0.07905260868819727,6.759966443932598,18.919639145118627
2020,20087,county,Developed,72876600,7287.66,5.071058318986815,developed,NA,NA,NA,NA,NA,0.9486313042583673,0.07905260868819727,6.759966443932598,18.919639145118627
2020,20087,county,Double Crop,469799.99999999994,46.98,0.03269064690531673,all cult,NA,NA,NA,NA,NA,0.9486313042583673,0.07905260868819727,6.759966443932598,18.919639145118627
2020,20087,county,Grass/Pasture/Shrubland,426049200.00000006,42604.920000000006,29.646283442938852,grassPastureHay,NA,NA,NA,NA,NA,0.9486313042583673,0.07905260868819727,6.759966443932598,18.919639145118627
2020,20087,county,Other Crops,91887300,9188.73,6.393902254965752,all cult,NA,NA,NA,NA,NA,0.9486313042583673,0.07905260868819727,6.759966443932598,18.919639145118627
2020,20087,county,Sorghum,1425600,142.56,0.09919920440234044,all cult,Sorghum,NA,NA,112,15966.720000000001,0.9486313042583673,0.07905260868819727,6.759966443932598,18.919639145118627
2020,20087,county,Soybeans,200482200,20048.22,13.950389125161966,all cult,Soybeans,0.07688467772627625,21,56,1122700.32,0.9486313042583673,0.07905260868819727,6.759966443932598,18.919639145118627
2020,20087,county,Wheat,1982700,198.27,0.13796455006209343,all cult,Wheat,NA,NA,89,17646.030000000002,0.9486313042583673,0.07905260868819727,6.759966443932598,18.919639145118627
2020,20091,county,Corn,49383000,4938.3,4.033861795939672,all cult,Corn,NA,NA,250,1234575,0.904820201548362,0.0754016834623635,7.337078708430354,18.611415757715523
2020,20091,county,Developed,565717500,56571.75,46.210765051627114,developed,NA,NA,NA,NA,NA,0.904820201548362,0.0754016834623635,7.337078708430354,18.611415757715523
2020,20091,county,Double Crop,3441599.9999999995,344.15999999999997,0.2811278933419593,all cult,NA,NA,NA,NA,NA,0.904820201548362,0.0754016834623635,7.337078708430354,18.611415757715523
2020,20091,county,Grass/Pasture/Shrubland,255908700,25590.87,20.903961447838057,grassPastureHay,NA,NA,NA,NA,NA,0.904820201548362,0.0754016834623635,7.337078708430354,18.611415757715523
2020,20091,county,Other Crops,42408900,4240.89,3.4641808216962513,all cult,NA,NA,NA,NA,NA,0.904820201548362,0.0754016834623635,7.337078708430354,18.611415757715523
2020,20091,county,Sorghum,244800,24.48,0.01999654471470003,all cult,Sorghum,NA,NA,112,2741.76,0.904820201548362,0.0754016834623635,7.337078708430354,18.611415757715523
2020,20091,county,Soybeans,113313600,11331.36,9.2560476682338,all cult,Soybeans,NA,NA,56,634556.16,0.904820201548362,0.0754016834623635,7.337078708430354,18.611415757715523
2020,20091,county,Wheat,3300299.9999999995,330.03,0.2695857701059008,all cult,Wheat,NA,NA,89,29372.67,0.904820201548362,0.0754016834623635,7.337078708430354,18.611415757715523
2020,20103,county,Corn,75387600,7538.76,6.383230037546171,all cult,Corn,0.18015201694917904,4,250,1884690,0.8964980391591204,0.0747081699299267,6.878791689405277,18.71099809135489
2020,20103,county,Developed,108809100,10880.91,9.213100237683188,developed,NA,NA,NA,NA,NA,0.8964980391591204,0.0747081699299267,6.878791689405277,18.71099809135489
2020,20103,county,Double Crop,1240200,124.02,0.10501039816315628,all cult,NA,NA,NA,NA,NA,0.8964980391591204,0.0747081699299267,6.878791689405277,18.71099809135489
2020,20103,county,Grass/Pasture/Shrubland,346014900,34601.49,29.297824882587246,grassPastureHay,NA,NA,NA,NA,NA,0.8964980391591204,0.0747081699299267,6.878791689405277,18.71099809135489
2020,20103,county,Other Crops,91224000,9122.4,7.72413204486032,all cult,NA,NA,NA,NA,NA,0.8964980391591204,0.0747081699299267,6.878791689405277,18.71099809135489
2020,20103,county,Sorghum,445500,44.55,0.03772144201071289,all cult,Sorghum,NA,NA,112,4989.5999999999995,0.8964980391591204,0.0747081699299267,6.878791689405277,18.71099809135489
2020,20103,county,Soybeans,166042800,16604.28,14.059200564526146,all cult,Soybeans,0.048885021018604057,4,56,929839.6799999999,0.8964980391591204,0.0747081699299267,6.878791689405277,18.71099809135489
2020,20103,county,Wheat,2819700.0000000005,281.97,0.2387500562011384,all cult,Wheat,NA,NA,89,25095.33,0.8964980391591204,0.0747081699299267,6.878791689405277,18.71099809135489
2020,20117,county,Corn,595596600,59559.66,25.600808983304663,all cult,Corn,0.11231959220863304,16,250,14889915,0.8247781252426406,0.0687315104368867,5.359356273545182,18.06966988510558
2020,20117,county,Developed,92880900,9288.09,3.9923434403376743,developed,NA,NA,NA,NA,NA,0.8247781252426406,0.0687315104368867,5.359356273545182,18.06966988510558
2020,20117,county,Double Crop,671400,67.14,0.02885910220338858,all cult,NA,NA,NA,NA,NA,0.8247781252426406,0.0687315104368867,5.359356273545182,18.06966988510558
2020,20117,county,Grass/Pasture/Shrubland,611839800,61183.98,26.29899809398396,grassPastureHay,NA,NA,NA,NA,NA,0.8247781252426406,0.0687315104368867,5.359356273545182,18.06966988510558
2020,20117,county,Other Crops,45302400,4530.24,1.9472543813803855,all cult,NA,NA,NA,NA,NA,0.8247781252426406,0.0687315104368867,5.359356273545182,18.06966988510558
2020,20117,county,Sorghum,22082399.999999996,2208.24,0.9491781925768664,all cult,Sorghum,NA,NA,112,247322.87999999998,0.8247781252426406,0.0687315104368867,5.359356273545182,18.06966988510558
2020,20117,county,Soybeans,639216000,63921.6,27.475722183558588,all cult,Soybeans,0.1587926156221978,12,56,3579609.6,0.8247781252426406,0.0687315104368867,5.359356273545182,18.06966988510558
2020,20117,county,Wheat,26762399.999999996,2676.24,1.1503408352814517,all cult,Wheat,NA,NA,89,238185.36,0.8247781252426406,0.0687315104368867,5.359356273545182,18.06966988510558
2020,20127,county,Corn,79578000,7957.8,4.394959862812834,all cult,Corn,NA,NA,250,1989450,0.7837878379376756,0.06531565316147296,6.582361114776909,18.905915506036454
2020,20127,county,Developed,63695700,6369.57,3.517806993563138,developed,NA,NA,NA,NA,NA,0.7837878379376756,0.06531565316147296,6.582361114776909,18.905915506036454
2020,20127,county,Double Crop,17990100,1799.01,0.9935631384049506,all cult,NA,NA,NA,NA,NA,0.7837878379376756,0.06531565316147296,6.582361114776909,18.905915506036454
2020,20127,county,Grass/Pasture/Shrubland,1153311300,115331.13,63.69545443248752,grassPastureHay,NA,NA,NA,NA,NA,0.7837878379376756,0.06531565316147296,6.582361114776909,18.905915506036454
2020,20127,county,Other Crops,63198899.99999999,6319.889999999999,3.4903695603548965,all cult,NA,NA,NA,NA,NA,0.7837878379376756,0.06531565316147296,6.582361114776909,18.905915506036454
2020,20127,county,Sorghum,34606800,3460.68,1.9112756915276985,all cult,Sorghum,NA,NA,112,387596.16,0.7837878379376756,0.06531565316147296,6.582361114776909,18.905915506036454
2020,20127,county,Soybeans,198790200,19879.02,10.97885031190198,all cult,Soybeans,NA,NA,56,1113225.12,0.7837878379376756,0.06531565316147296,6.582361114776909,18.905915506036454
2020,20127,county,Wheat,61470900,6147.09,3.3949350100653626,all cult,Wheat,NA,NA,89,547091.01,0.7837878379376756,0.06531565316147296,6.582361114776909,18.905915506036454
2020,20131,county,Corn,506205899.99999994,50620.59,26.8946093725718,all cult,Corn,0.08667536702500746,11,250,12655147.5,0.8412388894419289,0.07010324078682742,5.474385798418987,17.96873206385862
2020,20131,county,Developed,78208200,7820.82,4.155184656543849,developed,NA,NA,NA,NA,NA,0.8412388894419289,0.07010324078682742,5.474385798418987,17.96873206385862
2020,20131,county,Double Crop,2294100,229.41,0.12188503405751884,all cult,NA,NA,NA,NA,NA,0.8412388894419289,0.07010324078682742,5.474385798418987,17.96873206385862
2020,20131,county,Grass/Pasture/Shrubland,481905000,48190.5,25.603507840760475,grassPastureHay,NA,NA,NA,NA,NA,0.8412388894419289,0.07010324078682742,5.474385798418987,17.96873206385862
2020,20131,county,Other Crops,85036500,8503.65,4.517970750460834,all cult,NA,NA,NA,NA,NA,0.8412388894419289,0.07010324078682742,5.474385798418987,17.96873206385862
2020,20131,county,Sorghum,9555300,955.53,0.5076710108233337,all cult,Sorghum,NA,NA,112,107019.36,0.8412388894419289,0.07010324078682742,5.474385798418987,17.96873206385862
2020,20131,county,Soybeans,501380100,50138.01,26.638215668132258,all cult,Soybeans,0.15269815532918446,5,56,2807728.56,0.8412388894419289,0.07010324078682742,5.474385798418987,17.96873206385862
2020,20131,county,Wheat,12145500,1214.55,0.6452877734822348,all cult,Wheat,NA,NA,89,108094.95,0.8412388894419289,0.07010324078682742,5.474385798418987,17.96873206385862
2020,20139,county,Corn,121178700.00000001,12117.87,6.5462114110796925,all cult,Corn,NA,NA,250,3029467.5,0.8604506847297084,0.07170422372747569,7.133170795876164,19.261277596809027
2020,20139,county,Developed,88381800,8838.18,4.774485513475249,developed,NA,NA,NA,NA,NA,0.8604506847297084,0.07170422372747569,7.133170795876164,19.261277596809027
2020,20139,county,Double Crop,9072900,907.29,0.49012839312176937,all cult,NA,NA,NA,NA,NA,0.8604506847297084,0.07170422372747569,7.133170795876164,19.261277596809027
2020,20139,county,Grass/Pasture/Shrubland,854851500.0000001,85485.15000000001,46.18005180843326,grassPastureHay,NA,NA,NA,NA,NA,0.8604506847297084,0.07170422372747569,7.133170795876164,19.261277596809027
2020,20139,county,Other Crops,71949600,7194.96,3.886799351227728,all cult,NA,NA,NA,NA,NA,0.8604506847297084,0.07170422372747569,7.133170795876164,19.261277596809027
2020,20139,county,Sorghum,5197500,519.75,0.2807748705761549,all cult,Sorghum,NA,NA,112,58212,0.8604506847297084,0.07170422372747569,7.133170795876164,19.261277596809027
2020,20139,county,Soybeans,351218700,35121.87,18.973234254242495,all cult,Soybeans,NA,NA,56,1966824.7200000002,0.8604506847297084,0.07170422372747569,7.133170795876164,19.261277596809027
2020,20139,county,Wheat,7724700,772.47,0.417297093360197,all cult,Wheat,NA,NA,89,68749.83,0.8604506847297084,0.07170422372747569,7.133170795876164,19.261277596809027
2020,20149,county,Corn,168596100,16859.61,7.603869295393208,all cult,Corn,0.0975394169485136,72,250,4214902.5,0.8315931815007193,0.06929943179172661,5.967674249591272,18.427544486883935
2020,20149,county,Developed,93434400,9343.44,4.213994068032933,developed,NA,NA,NA,NA,NA,0.8315931815007193,0.06929943179172661,5.967674249591272,18.427544486883935
2020,20149,county,Double Crop,567000,56.7,0.02557232279090648,all cult,NA,NA,NA,NA,NA,0.8315931815007193,0.06929943179172661,5.967674249591272,18.427544486883935
2020,20149,county,Grass/Pasture/Shrubland,1309327200,130932.72,59.052094880623926,grassPastureHay,NA,NA,NA,NA,NA,0.8315931815007193,0.06929943179172661,5.967674249591272,18.427544486883935
2020,20149,county,Other Crops,62150400,6215.04,2.803051305791806,all cult,NA,NA,NA,NA,NA,0.8315931815007193,0.06929943179172661,5.967674249591272,18.427544486883935
2020,20149,county,Sorghum,10349100,1034.91,0.4667557774168789,all cult,Sorghum,NA,NA,112,115909.92000000001,0.8315931815007193,0.06929943179172661,5.967674249591272,18.427544486883935
2020,20149,county,Soybeans,188956800,18895.68,8.522159229518092,all cult,Soybeans,0.07356777060105775,52,56,1058158.08,0.8315931815007193,0.06929943179172661,5.967674249591272,18.427544486883935
2020,20149,county,Wheat,9180900,918.09,0.41406867426990007,all cult,Wheat,NA,NA,89,81710.01000000001,0.8315931815007193,0.06929943179172661,5.967674249591272,18.427544486883935
2020,20161,county,Corn,95605200,9560.52,5.997136585762417,all cult,Corn,0.096180612293953,17,250,2390130,0.8369054694047663,0.0697421224503972,6.178594764073712,18.573410546779655
2020,20161,county,Developed,121851900,12185.19,7.64354331704409,developed,NA,NA,NA,NA,NA,0.8369054694047663,0.0697421224503972,6.178594764073712,18.573410546779655
2020,20161,county,Double Crop,3378600,337.86,0.21193330141725453,all cult,NA,NA,NA,NA,NA,0.8369054694047663,0.0697421224503972,6.178594764073712,18.573410546779655
2020,20161,county,Grass/Pasture/Shrubland,799359300.0000001,79935.93000000001,50.14232388195868,grassPastureHay,NA,NA,NA,NA,NA,0.8369054694047663,0.0697421224503972,6.178594764073712,18.573410546779655
2020,20161,county,Other Crops,36322200,3632.22,2.2784241285555566,all cult,NA,NA,NA,NA,NA,0.8369054694047663,0.0697421224503972,6.178594764073712,18.573410546779655
2020,20161,county,Sorghum,21325500,2132.55,1.33770899762436,all cult,Sorghum,NA,NA,112,238845.60000000003,0.8369054694047663,0.0697421224503972,6.178594764073712,18.573410546779655
2020,20161,county,Soybeans,153073800,15307.38,9.602035101664754,all cult,Soybeans,0.08852438152537218,8,56,857213.2799999999,0.8369054694047663,0.0697421224503972,6.178594764073712,18.573410546779655
2020,20161,county,Wheat,25855200,2585.52,1.6218486635894749,all cult,Wheat,NA,NA,89,230111.28,0.8369054694047663,0.0697421224503972,6.178594764073712,18.573410546779655
2020,20177,county,Corn,149675400,14967.54,10.277170796337677,all cult,Corn,0.06628666204929373,95,250,3741885,0.91136355160887,0.0759469626340725,6.847942820516353,18.997710924950738
2020,20177,county,Developed,241441200.00000003,24144.120000000003,16.57809132076964,developed,NA,NA,NA,NA,NA,0.91136355160887,0.0759469626340725,6.847942820516353,18.997710924950738
2020,20177,county,Double Crop,485100.00000000006,48.510000000000005,0.03330844984081156,all cult,NA,NA,NA,NA,NA,0.91136355160887,0.0759469626340725,6.847942820516353,18.997710924950738
2020,20177,county,Grass/Pasture/Shrubland,552734100,55273.41,37.952414028357296,grassPastureHay,NA,NA,NA,NA,NA,0.91136355160887,0.0759469626340725,6.847942820516353,18.997710924950738
2020,20177,county,Other Crops,48444300,4844.43,3.3263338211157034,all cult,NA,NA,NA,NA,NA,0.91136355160887,0.0759469626340725,6.847942820516353,18.997710924950738
2020,20177,county,Sorghum,2319300,231.93,0.15925023235579108,all cult,Sorghum,NA,NA,112,25976.16,0.91136355160887,0.0759469626340725,6.847942820516353,18.997710924950738
2020,20177,county,Soybeans,166165200,16616.52,11.409410903913466,all cult,Soybeans,0.04861009454003127,37,56,930525.12,0.91136355160887,0.0759469626340725,6.847942820516353,18.997710924950738
2020,20177,county,Wheat,2691000,269.1,0.18477229132472464,all cult,Wheat,NA,NA,89,23949.9,0.91136355160887,0.0759469626340725,6.847942820516353,18.997710924950738
2020,20197,county,Corn,99632700,9963.27,4.82101749890474,all cult,Corn,0.12769437163134162,33,250,2490817.5,0.8374786582042169,0.06978988818368474,6.714165841079363,19.093682597710856
2020,20197,county,Developed,64724400.00000001,6472.4400000000005,3.131878038095022,developed,NA,NA,NA,NA,NA,0.8374786582042169,0.06978988818368474,6.714165841079363,19.093682597710856
2020,20197,county,Double Crop,1242000,124.2,0.06009777646936885,all cult,NA,NA,NA,NA,NA,0.8374786582042169,0.06978988818368474,6.714165841079363,19.093682597710856
2020,20197,county,Grass/Pasture/Shrubland,1500725700,150072.57,72.61697074109269,grassPastureHay,NA,NA,NA,NA,NA,0.8374786582042169,0.06978988818368474,6.714165841079363,19.093682597710856
2020,20197,county,Other Crops,59049900,5904.99,2.8573008782114204,all cult,NA,NA,NA,NA,NA,0.8374786582042169,0.06978988818368474,6.714165841079363,19.093682597710856
2020,20197,county,Sorghum,6778800,677.88,0.3280119220052799,all cult,Sorghum,NA,NA,112,75922.56,0.8374786582042169,0.06978988818368474,6.714165841079363,19.093682597710856
2020,20197,county,Soybeans,147775500,14777.55,7.150546672020304,all cult,Soybeans,0.07960281889943693,23,56,827542.7999999999,0.8374786582042169,0.06978988818368474,6.714165841079363,19.093682597710856
2020,20197,county,Wheat,6491700,649.17,0.31411975483591126,all cult,Wheat,NA,NA,89,57776.13,0.8374786582042169,0.06978988818368474,6.714165841079363,19.093682597710856
2020,20209,county,Corn,4625100,462.51,1.1827278920332152,all cult,Corn,NA,NA,250,115627.5,0.8628758621996847,0.07190632184997373,7.424258387773909,18.621271102729906
2020,20209,county,Developed,196907400.00000003,19690.74,50.35304623202549,developed,NA,NA,NA,NA,NA,0.8628758621996847,0.07190632184997373,7.424258387773909,18.621271102729906
2020,20209,county,Double Crop,440100.00000000006,44.010000000000005,0.1125421169885663,all cult,NA,NA,NA,NA,NA,0.8628758621996847,0.07190632184997373,7.424258387773909,18.621271102729906
2020,20209,county,Grass/Pasture/Shrubland,50918400,5091.84,13.020823743855065,grassPastureHay,NA,NA,NA,NA,NA,0.8628758621996847,0.07190632184997373,7.424258387773909,18.621271102729906
